Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Classification
0.617500771,-0.563562716,-0.117842411,1.854596355,0.942093574,-1.784549855,3
-0.263702043,-0.251637155,-0.35028464,2.119714885,1.13915562,0.601702869,3
0.467741666,1.264811948,-0.217823707,1.889592197,0.449996534,1.815014263,3
0.322426147,1.268691622,0.904615875,0.169349053,0.711363306,0.60913836,3
0.326155616,-0.657695685,1.289645057,0.513033659,1.072084076,-0.758239546,3
-2.811429718,0.066682421,1.897482789,-1.063783788,0.930533303,-1.733260528,2
0.57643189,0.117599454,1.829485843,-1.662065356,1.636550642,-1.256271815,3
-0.795501935,-0.943193108,1.304928156,1.281068305,-1.135821773,0.876358675,1
1.522734023,-1.826745482,-0.647602482,2.040332943,0.589580568,2.078749227,3
0.154815185,1.626237015,-0.2372492,1.044841879,0.90879815,-0.921394952,3
1.536845356,1.09455925,1.162160222,0.383329481,0.21236612,-0.321049713,3
-0.621144368,-0.806214513,-0.18298592,0.849070434,2.570523905,-0.332573713,3
-0.244393881,-0.302255233,0.38805796,3.277225196,1.990425989,1.650119316,3
-0.283853297,-1.735098342,-0.431751143,-0.395818974,-0.545886851,1.361611328,1
-0.030179315,0.286223799,-1.955391643,1.757476975,0.988978922,1.015058967,3
2.093343176,0.972744258,-0.581909249,-0.535450561,0.122419398,1.084463933,3
1.302354798,1.215497304,1.359421583,0.920245969,2.822859317,-0.982468023,3
-0.016467112,-0.473274124,-1.36217442,2.305846882,1.224621867,1.286659288,3
0.693682013,1.325800079,-0.43069558,1.259936049,0.039822515,-1.305181339,3
-0.556165481,-1.024411548,-0.821205901,1.055430899,1.325430206,0.747484662,3
-0.246697054,0.418270353,-1.024882129,0.431764815,1.297909415,-0.324599805,3
-1.519737036,-0.110756655,-0.036486761,2.440197285,1.290150705,1.481493162,3
-0.143024684,-1.3141526,0.544770601,0.977363352,1.650238124,-0.925355132,3
1.590719047,0.121172386,0.36249119,0.211775251,-0.044716312,-0.349614119,3
-1.010313329,0.109840426,-1.109525209,1.148656656,-0.384171175,-1.088459532,3
-0.045116193,0.847985963,0.496698694,0.355427792,1.17886655,0.30309719,3
1.341666774,0.141377041,-0.620448257,1.312937,0.575062584,-0.727088117,3
-0.14713871,-0.777343436,1.290016996,1.651118372,1.40103094,1.296420163,3
-1.143899431,1.430998604,1.116648536,1.431633946,0.890352172,1.797884558,3
-0.153899626,0.944574777,0.983087161,-0.101257305,0.953113619,0.32528511,3
1.403056061,-1.186837446,-1.437784409,2.045126898,1.062478999,1.776454276,3
0.715985855,-0.88566211,-0.099804057,0.811615742,1.510891833,-1.367795577,3
0.720309361,-0.268041172,0.062298435,-0.610802075,-0.034132935,-0.407080781,0
-2.927145014,-0.629828915,0.377153953,1.642956753,1.109998205,-1.327465716,3
-0.393281793,1.232320719,-0.951115333,-0.249643145,0.768822508,-0.935390679,3
1.119431222,1.207910568,-0.485730152,-4.686985791,2.621506037,1.490206652,2
0.011056375,-1.447316211,0.368727016,-0.679738591,1.147454049,-0.677107907,3
-0.929238978,0.315714604,0.834219021,0.651775711,3.116428283,-0.798404053,3
0.867353555,-0.355315865,-0.10309729,3.483487768,2.599500481,1.148094138,3
0.393850349,-0.450005469,1.100324142,-1.776214851,0.646142994,0.46708392,3
1.786831727,-0.904613661,-0.262846465,1.938663726,0.33396979,-1.261818363,3
0.176436063,-0.432053353,0.01491098,1.248114326,0.565647254,-0.540369818,3
-0.347020971,0.025536596,0.538103701,1.030669633,1.005922712,-1.154175353,3
0.433499323,-2.014031153,2.303151962,2.038805238,0.804456626,2.558174795,3
-0.699766507,-0.879448019,-1.779630166,1.075980346,1.755301024,-0.047419091,3
-0.608295521,0.479431397,-1.449544209,0.112085871,1.027839841,-0.693951321,3
1.234881594,0.05754926,-0.000597578,-2.572583414,0.353287997,4.419681073,0
0.086124346,-1.144936948,1.190127129,0.271579116,1.029616732,-0.338704774,3
0.898522934,-1.408376438,-1.146349247,1.082404918,0.960315094,1.212801337,3
0.911542927,-0.321645785,-0.314766967,0.017915369,1.261994063,-0.417459561,3
0.057792525,0.587752982,0.14612351,-0.272562041,0.226066945,-0.686457314,2
0.327652393,1.180893775,0.163785917,1.507606969,1.08235994,-1.142439879,3
0.298360661,0.059890778,-1.867819381,0.087929667,-0.08116494,-1.350300315,2
0.079738055,-0.110732864,0.631501428,-0.867672559,-0.252304558,0.975606005,3
-0.024782239,0.505087035,0.534371854,0.391108818,0.202436906,-0.612434996,3
0.258408442,1.571700411,0.437973212,1.285576957,2.599520252,-1.36951772,3
0.871200033,1.373903733,0.195746852,1.188125761,0.994718406,1.11631259,3
0.52796263,0.714235002,-2.239842592,1.523691085,-0.243387183,-1.517936228,3
0.564398638,-1.213044544,-0.84926848,1.122512661,0.896455121,-1.379351866,3
-1.202440535,-1.430612044,0.21391172,-1.138881294,-0.803984437,-1.008744598,0
-0.589891366,0.539311963,0.464163277,1.057582175,1.238561518,-0.631076631,3
-0.637901833,0.00849139,-1.940725948,1.583130259,0.791133765,-0.859599626,3
-0.877709326,-0.880372177,-1.044907696,0.234861795,0.739103358,0.41405864,3
-0.506559175,-0.503697989,-1.439872471,-0.171898512,3.368203212,-1.856938919,3
0.717103562,-0.616254332,-0.331203213,1.984917643,1.447123991,2.384102747,3
2.669624838,1.590931665,-0.649741927,2.198246921,1.68772931,1.788913961,3
-1.025986235,0.3209425,0.412339156,1.796047756,0.138509916,-0.764548264,3
0.923884598,-0.361805932,0.930107808,1.064529664,1.632485287,0.7407591,3
-0.587299814,0.699381251,-1.709461293,2.151922197,0.818067981,1.997686577,3
0.279672121,-0.425700176,0.434345807,0.193840601,1.08835326,0.956353122,3
1.277207618,-1.255240846,-0.342586832,1.821832505,-0.351427483,-1.375467341,3
0.790836377,-0.660638308,-1.724507682,0.455681703,1.739605795,-1.764896992,3
0.306165522,0.168398827,1.232117569,0.555391516,1.729569926,-1.312802049,3
-0.067316991,-0.790946537,1.873574004,0.264166644,0.856341607,1.034855313,3
0.124812048,1.448649462,1.45411767,2.699466106,1.503799359,-1.364485633,3
2.004588764,0.700875384,-0.550089065,-0.181442103,1.605766793,0.273839229,3
0.33030538,-0.057402373,-1.140268463,-0.728431623,1.384385422,-0.950604309,3
-0.57630664,-0.072129926,0.452654761,2.55083452,0.377926139,2.639062763,3
0.916651647,0.087959291,-0.376361299,1.457157094,-0.2850129,-0.677891664,3
-1.127669914,-0.242269174,0.05098842,2.432382617,1.611082173,1.384721383,3
-1.98062936,2.534332738,-0.169548728,0.269390947,1.502309908,-0.380132107,3
-0.494291884,0.603705705,1.192522059,1.390632654,0.272915021,-1.251035101,3
-0.668494823,2.296983744,0.796019687,1.742041447,1.541003433,1.88167579,3
0.265817081,-0.424838854,0.733953231,0.883899414,1.859852556,-1.821508217,3
0.266266355,-1.197010501,0.831197245,-0.856897654,0.7213325,-0.624050747,3
-0.91422319,-0.121580943,0.84956502,0.326951474,0.570393858,-0.631474266,3
1.167065944,1.100297021,0.715463675,-0.926816024,0.874687235,-0.252732404,3
-0.613570901,-1.050685278,-1.068680916,1.987660592,0.837448597,-1.030397212,3
-1.030569064,0.003345871,-0.757379177,0.830872858,0.224734926,1.897643812,3
0.291339665,-1.079661605,1.154085298,-0.622114909,-1.853815791,-0.564883171,0
-1.024034447,2.815353735,-0.355093186,-1.732963504,-1.880242725,1.868831924,0
-0.397166469,0.352222713,-0.276398054,0.447494493,1.849729494,-0.811443084,3
0.397281708,1.052458211,-0.490204449,1.085598259,0.953402358,-0.945755947,3
-0.598795896,0.761852834,0.572803092,0.225904052,0.37855635,1.540866546,3
0.34968014,-0.455949841,-0.810893066,-0.15810035,1.757195272,-0.912949124,3
-0.217654037,0.956750505,0.040866176,1.649937594,0.996136801,0.407455901,3
-0.489449357,0.307100198,1.835789966,0.94396337,0.749129228,1.759450618,3
-1.98443898,-0.715754329,-0.151059301,0.915594146,2.275716112,-1.525969848,3
-0.934362033,1.087958089,-0.275026274,0.605709178,1.213516927,0.063135226,3
0.262937395,0.484144098,-0.081335696,-0.008585691,1.075955936,0.460515283,3
-0.071987356,0.979951223,-1.107765851,0.826503514,0.812640908,1.581853626,3
-1.217627529,-0.406942455,0.098934368,-0.55693691,0.668942879,-0.106185011,3
0.332441617,-1.190308344,-0.031495243,1.818174375,-0.477961334,-0.909748602,3
-0.955555396,-1.324993214,-0.653001915,0.505549398,1.229998504,-0.618472402,3
0.290633956,-0.365886445,0.613017158,2.368203405,0.571479228,-1.295107998,3
-1.13931655,0.009365129,-0.838411165,4.269261818,0.72516061,3.204118789,3
1.432741064,-0.613725175,-0.07042042,1.042967186,0.6196437,-0.9275604,3
1.479199214,-0.440772458,1.00026047,1.883225143,-0.174947158,-0.8488705,3
-0.258789578,-0.483445822,-2.188613462,0.745809064,1.360042472,0.762213798,3
-0.548185766,1.597440954,0.004837675,2.025075822,1.223770042,1.133327506,3
1.645399846,-0.362138442,-0.222491028,2.514940311,1.283782524,2.228654538,3
0.054135122,0.508514902,0.711852604,1.074437064,-1.637354163,-0.918110891,1
0.489594763,-0.171364471,0.267063219,1.3773426,2.110181701,-1.2089503,3
0.711669512,-0.272538011,0.685376258,-0.47165236,2.314023603,-0.60617192,3
-0.192241687,-1.499407182,0.113024841,2.006799415,1.524555492,1.164912241,3
0.283359356,-1.882436034,1.361910969,-0.506045536,0.712778492,0.904284149,3
0.049064017,-1.250232825,0.366429763,1.084580521,0.868582532,0.34247618,3
1.446157342,-0.349767276,0.117541688,0.207872837,0.875475386,0.908783351,3
0.228791731,-0.351551839,0.303587595,0.409463925,1.019595347,0.737714715,3
-0.753479546,0.454539848,1.037220423,1.262486146,1.289041003,0.016767492,2
-0.834692743,-0.1003508,-1.825540641,1.038849593,-0.324199962,2.41659793,3
0.019230267,-0.866618087,-0.760742106,-1.550827546,0.502415243,0.71262666,2
-0.24138139,-0.95771188,0.408241326,1.191964639,1.171265496,-1.152277683,3
-0.82269703,-0.815391716,-0.60432016,0.70971378,-0.084156529,1.740939962,3
1.422407878,1.589031019,0.790200176,0.405766639,1.085542018,-0.271112567,3
0.759912181,-1.353059845,-0.150815677,0.75567265,1.623769101,0.169386385,3
0.992836676,-0.098184891,-1.755958456,1.791403366,2.132350433,-0.006985733,3
0.574511282,-2.451454641,1.230399654,-1.334517411,-1.634567967,-0.040310755,0
0.233110937,3.017485314,-0.581254925,1.877651018,0.699966064,-1.039174316,3
1.081546662,0.063808995,-0.719449793,2.710041421,1.768037095,0.698286676,3
-0.174350188,0.412376248,0.180280415,1.188293477,-0.762653319,-0.042798971,3
-0.236666167,-1.669017595,0.453358479,-0.356257143,0.238275039,1.849036291,2
-0.97576576,-0.157376886,0.959035284,1.083112558,0.78887221,-0.619757511,3
0.680403698,-0.943073888,-1.282612546,-0.621655754,0.988577427,-0.07610362,3
-0.217890741,0.285794143,0.611467388,2.187378427,0.347509721,-1.044942583,3
0.505546435,-0.398669348,1.145170876,2.346034629,-0.060558471,-1.452908203,3
-0.548818941,0.390324669,-0.435823938,0.692169048,1.97106581,-1.562129163,3
-1.310868763,0.543057327,0.786425782,0.52134353,0.802968894,0.863891855,3
-0.652281797,-0.158725092,0.85817928,-1.941934195,1.373618893,0.22676847,2
1.906627572,-0.620709879,1.333877857,1.205819534,0.719418552,1.19028637,3
0.120144508,1.165676644,-0.822096259,2.560710287,0.979235363,-1.291275854,3
0.488432007,0.05622773,0.687280913,1.144892618,2.215564537,0.298375566,3
0.970843119,0.149258817,0.158491389,0.120987443,1.240416318,1.12334554,3
0.674822898,-0.34093763,-1.636878112,-0.822269715,0.124886569,-0.47538172,0
1.274804437,1.245834591,0.204486361,-1.675187637,1.615903868,-1.713576155,2
-1.515373499,-1.310492793,1.30619662,-0.045277946,0.841162115,-0.815695153,3
-1.062463166,-1.30004569,1.412320734,0.300809778,0.186839905,-0.053734838,3
-1.344697853,0.773945131,0.404819945,-0.369104805,2.624134891,-1.209353033,3
-1.110026619,0.287225577,0.489899577,0.998281634,1.909640232,0.800338335,3
-0.267359895,2.104610762,0.022213183,0.666616394,0.637304552,-0.679859823,3
-0.256911116,-0.329895849,-0.352274845,0.814256864,0.589736521,-0.446540789,3
-0.253823648,0.307933568,0.34977199,0.164715374,1.318085575,-0.504756467,3
0.674953436,0.154206378,0.800202776,0.549188873,1.81732634,-0.845331798,3
1.620986908,0.018332289,-1.36672487,0.30963625,0.70139035,-0.636986739,3
0.46285555,0.828809874,0.883951081,0.345321709,0.818322323,0.899024545,3
-1.096665757,0.599652591,-1.762381105,0.150562309,1.079875823,-1.929814786,3
0.013852904,-1.055630155,1.701399744,1.256932594,2.438647114,-0.89913258,3
-0.409246097,-0.692892482,-0.063784608,-0.237304976,0.632194384,0.291074521,3
1.458645191,1.309110042,0.500009476,-1.910482533,3.233556267,-0.4898818,2
-0.285545033,0.291901847,-0.097849232,1.274312235,1.49247445,-1.45222827,3
-0.583090323,-2.352747115,-0.211986522,1.211660369,1.341719966,-1.135835457,3
0.134719427,-1.607024572,1.994018179,1.183510336,1.045164006,-1.231152136,3
0.142800296,1.039104896,0.186103791,2.745962493,2.857873584,-1.747905926,3
-0.589743448,0.118833884,0.946383225,0.453827465,0.78825325,-0.947481186,3
0.461947338,1.565682144,-0.066755698,1.878486464,0.209797319,-0.690719471,3
2.578192499,0.564781348,1.482406601,1.731806818,2.480757704,-1.010873195,3
-1.51163627,-0.459341808,-0.427471823,0.741769446,0.694666127,1.456952517,3
-0.773827597,-1.695018758,-0.796645851,0.723120822,-0.018972138,1.624962027,3
0.541004692,0.139345883,0.525897731,0.215845296,1.448042421,-0.358379563,3
-0.913216911,-0.096671522,-0.365893053,0.412983698,0.732043713,-0.759813878,3
-1.320046592,0.26640105,-0.541897833,1.08200313,-0.591315958,0.997663807,1
-0.649223901,0.389136212,-0.3354858,-1.522496992,1.119167666,2.131684244,2
-0.219265223,-0.143649689,0.574564769,-1.338629444,1.534989144,-0.343230945,2
-1.350811185,-1.650108102,0.487708495,0.55016941,0.702310501,2.022943464,3
-0.883595393,-1.035751263,1.558434198,-0.929490704,-0.090252534,1.021826241,3
-0.734279362,0.828646965,0.589467954,1.472710578,-0.051505618,-0.867175585,3
1.203738512,0.515329046,0.785093133,-0.443480113,2.315092701,-0.837522427,3
-1.152490931,-1.22339066,2.232171856,-0.463185613,1.069332299,-0.25735152,3
1.10441268,-0.359055742,-0.366252844,0.895987295,1.9368275,-0.984265167,3
-0.28507079,0.532266588,-1.886648345,0.040526594,0.303514299,-0.886912077,3
0.149473953,0.570671901,-0.307632248,1.641705253,2.37261689,-1.192900731,3
-0.203442712,1.359543295,0.134366213,1.507405646,1.370542592,-1.751564363,3
1.164320712,-0.635966517,-1.396116768,1.218103151,1.608165328,-1.445160739,3
0.599139357,-0.201957841,0.967901069,2.561452166,0.973629101,1.070249729,3
0.974682646,0.574043374,-1.506593192,1.217975182,1.777010914,-0.972586146,3
1.348544927,0.292333273,0.655785362,0.963888988,1.532255715,-0.446333246,3
-0.057221806,1.661185217,0.95703808,1.316995541,1.720932146,1.156162581,3
-0.168157609,-0.429081692,-0.787774659,2.53652761,0.782545065,2.596745463,3
-1.048335368,-0.446492401,-1.547631446,-0.049923691,0.081282203,1.647066968,3
-1.500473766,0.215562737,0.744394537,1.431136276,1.250483631,-1.076108894,3
-0.19237243,1.067092037,0.244825621,1.351414004,-0.060823417,-1.210013008,3
-1.101712114,-0.508154039,0.794799594,0.544954324,1.216931996,-0.942911198,3
-0.135361781,-0.299058429,0.834237022,1.603466043,0.543814804,-1.174985807,3
0.789228102,-1.596614542,0.036048354,2.223858082,0.312669929,-0.745488702,3
0.63412323,-0.745143859,-0.63941236,-0.625084705,0.893357305,-0.869800765,2
-1.040912276,1.958071312,-0.196122907,0.72488479,1.518739327,-0.722211497,3
-0.158404649,-0.075003773,-0.263415566,1.251268863,0.735777673,-0.821990274,3
-0.97297312,0.13131512,1.823712855,1.18266109,0.924754006,-0.619269165,3
0.063328328,-0.646798398,-0.495020667,0.132229076,1.363473333,-1.504166219,3
-0.494847135,1.384763353,-0.698749833,2.010413621,-0.622826962,2.494208639,3
0.354969426,0.29525179,0.791634132,1.86333949,0.659480021,-1.261706708,3
-0.647303636,-0.075271422,-1.171655184,0.744197643,-0.768217106,-1.390300355,3
1.078911487,-0.622064227,-0.062562935,1.674175442,1.843661132,0.935211111,3
-0.538756966,2.290946172,0.211269802,-0.729751067,0.522758819,0.57020769,3
0.291336301,1.325921006,-0.881223166,0.647502072,1.74101039,-0.990385203,3
0.016602559,-1.262338167,-1.787130868,0.546115917,1.14039141,-1.23285061,3
-0.209748438,-0.512718693,0.273107278,1.902064728,0.437296337,1.892261164,3
0.936978341,-0.575996038,1.980405262,2.602920857,1.692905251,1.585090013,3
1.369993107,-0.661446157,-0.714155893,1.270687378,0.450686054,2.000261333,3
1.136702286,-0.974528762,1.558348142,-2.03237514,-0.927723658,1.657789413,0
0.555705297,-1.455523977,-1.906960643,0.617522041,0.540448682,-1.15192852,3
-0.371850057,0.373585493,0.535198798,1.408819196,0.139799003,-0.909119876,3
0.293329318,-0.377328129,-0.293135029,-0.730404107,0.747394742,0.005448561,2
0.438855736,-1.059696509,-0.644113757,0.214928503,1.914771594,-0.907017586,3
-0.379055731,-0.578368885,0.284022359,1.136883451,1.003813408,-0.80289841,3
-0.149364094,-1.47102652,0.150204017,-0.43429249,0.264389814,-1.121687247,2
0.101954431,1.11064076,-1.822601608,1.912301802,2.213255936,-0.484351909,3
-1.23945696,-1.378079203,0.385002632,1.514086176,0.716477698,2.131478133,3
0.751787771,0.333358951,0.218981715,0.473277761,1.561910841,-0.041408033,3
-0.987009197,0.206573928,-1.028440514,0.484312562,1.255376389,-0.920907553,3
-0.359311475,-0.242546524,1.114279961,0.678056699,1.167314618,-0.76381581,3
-2.747130335,0.837780925,1.786488469,0.60741375,2.149073716,-1.138890947,3
0.439242615,0.058058722,-0.522345871,1.792591991,1.08866905,1.165394405,3
0.291679394,-0.645866516,0.261395185,-0.470594066,1.065837515,-1.552340284,3
1.213960863,0.073201913,-0.090882018,0.379621306,1.507309157,-1.105808504,3
0.41601041,0.982235113,0.368187519,-1.034706996,1.040587957,-1.651274949,2
-0.125951684,-1.148183302,-0.758941949,-0.087248622,0.744157466,0.01622184,3
-1.305271881,-0.572556264,0.582466885,2.897014776,0.744164798,3.608155771,3
0.764293073,-1.289527285,-1.347169514,-0.047767826,0.903108615,-0.214090346,3
0.2243711,-0.588595092,0.972558599,1.920067203,0.709248972,-1.08835124,3
-0.218205968,-0.176792996,1.249364486,0.69264314,0.884708842,0.248152753,3
-0.202517846,0.238243713,1.129047635,-0.371015166,2.975751142,-2.781757593,3
-0.435089837,1.79739455,0.322510328,0.656962562,1.708029922,-0.34604279,3
0.244454051,0.727103179,1.248761807,0.474028936,1.680739368,-0.951495161,3
-0.402814451,1.227208948,-1.487038802,0.982512287,0.813151059,1.507056854,3
-0.145068372,1.811617204,-2.50079082,1.065663941,0.183265095,1.869465213,3
-1.353208286,0.809734258,1.01707967,-0.485751058,1.205924568,0.205590653,3
1.521652564,-1.385512202,0.243433292,2.153289237,1.737920039,1.301944647,3
0.280287031,0.589415389,0.024831482,2.374705513,1.646364104,0.955160543,3
-2.099833534,0.602243496,-2.749899357,1.954535248,0.015369097,-1.092990994,3
-0.486053512,0.34270892,-1.267188067,-1.183890394,0.75156328,-0.193187028,3
-0.990264089,-0.910285574,0.777789055,1.191428641,1.110670781,-1.131222264,3
0.636395354,0.348464967,-0.710144033,1.047580245,0.211403428,-0.602328531,3
0.039041165,-2.020947726,-1.366729488,0.657588883,0.415015625,-0.54113927,3
-0.885105457,-0.625104885,-1.348293571,0.195123753,1.346824227,-0.059606273,3
-0.424686597,-0.980173742,1.033301819,2.014255801,-0.093208057,-0.952729983,3
-0.025842824,-0.561701867,-1.86585106,1.535164546,1.052513231,1.66056196,3
0.108357814,-1.011831926,-2.233077195,0.873257995,1.408859181,-0.056652248,3
-0.579282909,0.574340584,1.035942577,1.618254134,0.886905349,2.546149974,3
-0.44809626,-0.100561537,-0.481238593,0.787087022,1.025745122,0.83431998,3
-0.654059796,-0.588312089,-0.2148485,0.862066038,1.376972964,-0.386501363,3
-2.611278625,-0.672765884,0.683428153,2.502694054,1.263256224,2.236489272,3
1.72524147,-1.645525449,0.281258161,-1.653229432,-1.203607863,1.750646923,0
1.166938576,-0.023682623,-0.388809142,0.985881947,-1.04344472,-0.747077157,3
0.25106656,-0.061677453,1.261518879,0.16695074,1.491216972,-1.137622114,3
-0.250649914,1.741882895,-0.872061128,0.839988003,2.046970476,-1.300627048,3
0.834593225,0.482494327,-1.163519622,-2.347721146,-0.113270968,1.988909564,0
-0.699168422,-1.364998894,1.468974984,1.312731081,-0.758805972,-0.872805118,3
-1.940034324,0.487263636,2.152192702,1.097241858,0.363150808,-1.554419354,3
-0.687809506,-1.17575909,-0.893461808,0.830634455,0.399242452,-0.595514937,3
-1.310779119,-0.799866223,0.738557718,0.352768398,2.452744797,-1.161870868,3
1.548360344,-0.663094608,-2.595185753,0.850870382,1.105818792,0.695692565,3
1.152774681,-1.372236603,0.276012095,-1.570321964,1.427579001,-1.014498334,3
-0.81185852,0.289936839,0.301249445,-0.364887214,-1.448423507,1.308926234,1
-2.300099001,-0.826053202,-2.14200935,0.925640033,0.77187644,-1.418891882,3
-2.346019085,0.162077325,-0.719369174,0.035871818,-0.042028184,1.573807317,3
1.478720945,1.662676977,0.349655942,-2.507554897,1.470609677,0.799721985,2
0.623948156,-0.210721427,-0.966666614,-0.288256825,0.113309684,1.900271105,3
-0.953772874,-0.383727389,0.495120437,0.063673613,0.975315908,-1.127597973,3
-1.69745219,1.156356025,0.296228604,3.228917634,0.403515356,-1.331839244,3
0.640936003,0.57123591,1.492058237,0.959558478,0.484986668,-0.686619849,3
0.478165501,-0.163379718,0.650972549,1.301022997,0.775058189,1.789945442,3
-1.860490533,-0.799429263,-1.482773516,-1.255735932,1.151827736,-1.241867447,3
0.710480253,-2.37996269,0.84905298,-0.172226134,1.315530973,0.430762675,3
-0.293524606,0.013905924,-1.950168865,0.652516473,0.000737265,2.228653831,3
-0.554126811,1.06298529,0.827820427,1.458789683,-0.444124631,-0.136563476,3
0.557942695,1.243680049,-0.233012584,0.977934408,1.107554873,-1.373712293,3
-0.136189589,0.739560365,0.534006539,1.021965108,0.18889878,-1.075114846,3
1.046659408,-0.46003608,1.05407772,0.331605851,-2.390175099,1.286501304,1
-0.783149993,1.25870169,-0.50068773,1.605221697,1.294144074,-1.389670414,3
1.213548064,-0.252028402,0.171953072,-2.227390383,-0.136183948,1.898469957,0
-1.27230426,0.66221035,-0.609906865,0.125631569,1.76963248,-1.285359898,3
1.455042707,-0.826935526,0.107074085,-2.0476707,1.73171846,-1.988881764,2
1.427455364,1.103383437,1.373219243,1.5728255,1.11568708,-0.346598077,3
0.804058068,0.348057255,-0.218714817,0.301568916,-0.254519277,-2.325838492,1
-1.326734168,0.157622807,-0.425537223,1.606778728,1.389745153,-0.921939786,3
0.944093554,-0.914844249,0.453696187,0.080244498,1.251025058,0.014402847,3
0.573829646,-0.161872541,1.004898895,0.322909023,0.559328661,-0.539709191,3
0.04260732,0.321652253,-1.119461426,-0.274887976,1.147136439,0.307658577,3
-1.616903574,-0.241401649,0.565363384,1.098025091,1.976345455,-1.978232057,3
-1.725540899,0.069220114,0.678931369,2.067080623,0.957221201,1.238090538,3
-1.269373587,-1.433289014,-1.314409045,1.179256885,0.83836123,-0.957695196,3
-0.360830431,0.460254465,1.14062785,1.464421123,1.365846318,-0.808171897,3
0.067354963,-1.040027554,0.648946182,2.256314284,-0.905870951,-1.519778909,3
0.534353899,-0.533415632,0.570157699,-0.296592648,0.482878127,0.920482293,3
0.601258561,-0.665593088,-1.391390543,-1.618250493,2.422818589,-0.376524594,2
0.438295234,-1.927422628,0.467203051,0.079046314,1.198681871,-0.768375629,3
0.365000363,-1.07413784,-0.206023128,1.336144752,-0.098296672,-0.540831876,3
-1.064841243,-0.482241194,-0.301083735,0.450356138,0.901006131,-0.410354864,3
1.510367937,1.300302974,1.369919084,-1.31916722,1.151564146,1.227659984,2
-3.049064213,-0.998899774,0.299251201,1.188500941,-0.184019996,-0.314030662,3
2.178023649,0.480274911,0.206402709,1.62099512,-0.875980859,-0.708875675,3
0.764033261,-0.835399091,-0.544962639,-0.987672474,-0.053573331,2.158029283,3
0.223010601,0.31517412,0.207975833,0.078545994,1.122402795,0.609808976,3
0.899156907,0.561623778,-2.318374715,0.578028141,0.202167505,2.146888948,3
1.215976238,1.315367018,-2.364537472,1.785996029,1.352663485,-1.328163882,3
0.007208798,-1.429625429,0.355291059,0.066493404,-0.577150361,2.442349016,3
-0.405730195,-0.959247411,-0.208329785,1.240369905,0.18651981,-0.519605212,3
0.147015943,-0.369561701,0.587013158,1.658625383,0.158050707,-0.88297158,3
-1.057370977,-0.526620611,-0.011381974,0.791498575,1.525338512,-1.485545448,3
0.867866926,1.882638438,0.506352114,1.116490532,0.623157128,-1.351248292,3
-0.417054854,0.91797495,0.925049131,0.245791176,1.300390443,-1.243440094,3
1.732477288,-0.400223555,-2.049243419,1.612743925,1.705151705,-1.38403886,3
-1.666585139,-0.897222502,-0.758085097,0.725704132,2.423381253,-1.107884348,3
-0.512824366,-0.39030262,-1.803156758,1.756059874,0.15135082,-1.169843997,3
0.235352709,1.525235587,0.883072416,1.484202896,0.467136525,2.53891152,3
0.685347321,0.532640772,0.621037076,-0.335944197,0.58315162,-0.51960242,2
-1.083261146,-1.237364038,0.935688853,1.202130841,-0.157065036,-0.670224124,3
-1.105262926,1.663921902,-1.285096421,0.596954071,1.377114424,-0.04909554,3
0.779214548,-1.038698381,-0.884080764,0.692732238,1.275203802,1.058750288,3
-0.764040967,0.116874249,-0.834018531,1.421091583,-1.46100587,-0.229986827,1
-0.43203581,0.432785043,-0.510247826,1.67756431,2.548229194,-1.670516938,3
-0.222684837,-0.019677261,0.585522676,0.845570974,0.850654735,2.538504164,2
-1.680228941,0.06606286,-0.672864369,-0.175881637,0.973328509,0.69528911,3
-1.568237042,1.012670704,0.282820037,0.976081313,1.857853874,-0.726241772,3
-0.336528451,0.081245301,-0.228075858,0.716514547,-0.447350577,0.169956346,2
-1.818137001,-0.509776741,1.074980869,0.012575796,1.177042992,0.616678877,3
0.675266822,-0.060250541,-0.274284847,1.872099957,1.645236568,-0.71930672,3
-1.035721753,1.367585827,0.651085836,-0.126834585,1.207054372,-1.31704633,3
-0.24530433,0.771790674,-0.893752381,-0.314589467,1.676898701,-0.911657559,3
3.390359566,-0.583560483,0.775705834,0.860993532,1.999728971,-1.699997728,3
-1.260087884,-0.859132242,-0.039725314,-0.288181253,2.454118885,-1.362472202,3
-0.298895493,-1.174422211,-0.016689518,1.379460554,1.510093334,1.450683328,3
0.002227396,1.011580182,0.638540431,-1.083351318,1.055041122,-2.0176216,2
1.23523149,-1.086349835,-0.97291156,1.245846226,0.501571825,-1.568451287,3
0.675819329,0.001585898,1.025223982,0.241347541,1.828064277,-1.045838004,3
-0.076168574,-2.882957985,-1.269409446,0.457920713,0.403405933,0.599150989,3
0.778945686,0.412927094,1.054306257,-1.244442333,0.283849858,0.576767369,3
-0.444133417,-1.864805059,0.000700011,-1.465205471,1.123098388,-1.198354952,3
1.695068259,0.450183216,-0.245016235,0.692093616,1.278292425,-1.420432713,3
-0.77871865,-0.721772809,-0.376863027,0.273618508,0.981962287,-0.603902158,3
0.421983048,-1.282935538,-0.436461784,0.377024373,1.204910876,-0.423826942,3
0.572969024,-0.690877339,0.957543309,1.764174374,1.291508714,1.360189668,3
-0.248703821,-1.641093069,-0.772140552,1.259429331,0.597971316,-0.968168768,3
